Tamara,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,155,201,214,248,262
Laurens,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,225,224,210,265,237
Jarno,root,0,0,0,0,0,0,0,0,0,207,240,236,333,369,286,0,0,0,0,0,0,0
Jason,root,255,232,219,189,0,198,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordi,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,236,237,440,427,356,0
Keano,root,0,0,180,208,332,232,335,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liv,root,377,349,319,279,242,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,root,197,203,0,208,0,193,190,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivia,root,313,336,305,294,250,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roan,root,264,266,283,333,429,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silke,root,0,0,0,0,0,0,172,159,183,161,0,0,185,169,0,0,0,0,0,0,0,0
Twan,root,0,0,0,0,186,0,0,0,199,0,221,231,258,208,0,0,0,0,0,0,0,0
Christiaan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,204,233,283,310
Erik,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,207,238,297,295
Marinus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,212,0,212,223,234
Marloes,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,198,256,257,308
Peter,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,264,264,288,323
Boaz,root,312,296,293,229,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emily,root,264,220,154,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0
Joëlle,root,0,0,0,0,0,0,0,0,0,0,0,0,167,171,211,182,217,0,0,0,0,0
Kaylee,root,0,0,0,0,0,0,0,0,0,0,0,0,0,176,172,0,0,157,185,230,0,0
Liz,root,267,251,244,252,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lizzy,root,246,220,220,204,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mathijs,root,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,210,0,0,230,199,200
Nova,root,282,252,188,206,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saar,root,500,483,586,629,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tara,root,0,0,0,0,0,0,163,177,191,217,166,0,0,0,0,0,0,0,0,0,0,0
Tycho,root,0,0,0,0,0,0,0,183,210,244,206,0,0,213,0,0,0,0,0,0,0,0
Adriana,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,158,0,209,196
Bob,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,210,264,252
Claudia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,217,228,186
Marjolein,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,202,255,293
Michiel,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,205,234,255
Richard,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,230,289,355
Saskia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,191,219,213
Wendy,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,183,194,273
Celine,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,274,312,326,0,0,0
Cheyenne,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,198,171,192,0,0
Dex,root,371,356,278,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fedde,root,225,212,174,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,root,283,242,184,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lana,root,226,252,277,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lise,root,163,176,184,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madelief,root,0,0,0,0,169,168,0,161,168,0,0,0,0,0,0,0,0,0,0,0,0,0
Menno,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,227,209,212,0
Norah,root,231,193,191,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quinn,root,208,205,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samuel,root,190,202,179,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sophia,root,214,232,204,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catharina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,188,208
Cynthia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,210,241
Paul,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,289,287
Priscilla,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,245,278
Rob,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,242,283
Melvin,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,251,353
Loes,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,178,187
Glenn,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,233,217
Dave,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,200,201,0,0
Dion,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,232,243,0,0,0
Ella,root,204,186,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giovanni,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,234,200,0,0,0,0
Jamie,root,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,164,162,0,0,0
Jonathan,root,0,0,0,171,185,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyan,root,0,203,200,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lauren,root,203,207,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lola,root,226,178,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikita,root,0,0,0,0,0,0,0,0,0,0,0,0,0,210,252,191,0,0,0,0,0,0
Noud,root,371,338,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nynke,root,0,0,0,0,0,0,0,156,0,166,0,0,175,0,0,0,0,0,0,0,0,0
Owen,root,193,164,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xavi,root,211,223,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yannick,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,235,206,0,0,0
Yfke,root,0,0,153,173,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bastiaan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,225
Daisy,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,200
Ellen,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,220
Johan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,224
Mariska,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,225
Marleen,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,197
Michel,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,260
Stephanie,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,281
Janneke,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,176,0
Rebecca,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,200,0
Aiden,root,190,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,root,0,0,0,0,0,0,0,0,0,193,196,0,0,0,0,0,0,0,0,0,0,0
Fien,root,197,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jip,root,197,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,root,220,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megan,root,0,0,0,0,0,0,0,0,0,0,189,0,165,0,0,0,0,0,0,0,0,0
Mitchel,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,203,0
Morris,root,219,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rutger,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,198
Senn,root,304,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suus,root,183,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angela,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
Erwin,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0
Leonie,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0
Lisette,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
Maikel,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211
Nicky,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197
Pascal,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
Robbert,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
Sandra,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0
Evelien,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
Jacobus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0
Leon,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0
Nadine,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0
Marije,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0
Abel,root,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amira,root,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aya,root,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brenda,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
Britney,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0
Cato,root,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daley,root,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dylano,root,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elena,root,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elif,root,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elisa,root,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabian,root,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabiënne,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0
Fem,root,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Floortje,root,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0
Gwen,root,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0
Hailey,root,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,root,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jari,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0
Jelte,root,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jort,root,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0
Lize,root,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lorenzo,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0
Mara,root,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mare,root,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0
Merle,root,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0
Noortje,root,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sepp,root,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sil,root,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0
Sofia,root,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vajèn,root,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wout,root,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0
Amanda,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bianca,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilona,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lianne,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martinus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patricia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petrus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roel,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilhelmina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yvonne,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hendrika,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcel,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monique,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolaas,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adrianus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cindy,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deborah,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miranda,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
René,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronald,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roxanne,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stefanie,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karin,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maurice,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirjam,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruud,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sabrina,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shirley,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Susanne,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davey,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leroy,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nadia,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arjan,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edwin,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elizabeth,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franciscus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gerardus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariëlle,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilhelmus,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
